date,state,p,confirmed,city_ibge_code,confirmed_per_100k_inhabitants
2020-03-30,SP,c,9,3530607,
2020-03-30,SP,c,15,3534401,
2020-03-30,SP,c,1,3536505,
2020-03-30,SP,c,1,3537305,
2020-03-30,SP,c,3,3538709,
2020-03-30,SP,c,1,3539806,
2020-03-30,SP,c,1,3540606,
2020-03-30,SP,c,1,3543303,
2020-03-30,SP,c,5,3543402,
2020-03-30,SP,c,1,3543907,
2020-03-30,SP,c,7,3547304,
2020-03-30,SP,c,40,3547809,
2020-03-30,SP,c,1,3548500,
2020-03-30,SP,c,33,3548708,
2020-03-30,SP,c,27,3548807,
2020-03-30,SP,c,3,3549805,
2020-03-30,SP,c,5,3549904,
2020-03-30,SP,c,1233,3550308,
2020-03-30,SP,c,1,3550407,
2020-03-30,SP,c,2,3550704,
2020-03-30,SP,c,3,3552205,
2020-03-30,SP,c,1,3552502,
2020-03-30,SP,c,3,3552809,
2020-03-30,SP,c,1,3554003,
2020-03-30,SP,c,1,3554102,
2020-03-30,SP,c,1,3556206,
2020-03-30,SP,c,2,3556453,
2020-03-30,SP,s,1517,35,3.30364
2020-03-30,TO,c,2,1702109,
2020-03-30,TO,c,9,1721000,
2020-03-30,TO,s,11,17,0.69936
2020-03-29,AC,c,2,1200013,
2020-03-29,AC,c,1,1200807,
2020-03-29,AC,c,31,1200401,
2020-03-29,AC,s,34,12,3.85516
2020-03-29,AL,c,4,,
2020-03-29,AL,c,12,2704302,
2020-03-29,AL,c,1,2707503,
2020-03-29,AL,s,17,27,0.50939
2020-03-29,AM,c,1,1300102,
2020-03-29,AM,c,1,1300706,
2020-03-29,AM,c,2,1301902,
2020-03-29,AM,c,2,1302504,
2020-03-29,AM,c,131,1302603,
2020-03-29,AM,c,2,1303403,
2020-03-29,AM,c,1,1303700,
2020-03-29,AM,s,140,13,3.37789
2020-03-29,AP,c,8,1600303,
2020-03-29,AP,s,8,16,0.94593
2020-03-29,BA,c,1,2900702,
2020-03-29,BA,c,1,2903201,
2020-03-29,BA,c,1,2904605,
2020-03-29,BA,c,1,2905701,
2020-03-29,BA,c,1,2906204,
2020-03-29,BA,c,1,2908507,
2020-03-29,BA,c,1,2908606,
2020-03-29,BA,c,9,2910800,
2020-03-29,BA,c,2,2913606,
2020-03-29,BA,c,0,,
2020-03-29,BA,c,0,2913903,
2020-03-29,BA,c,2,2914802,
2020-03-29,BA,c,1,2915205,
2020-03-29,BA,c,1,2915601,
2020-03-29,BA,c,1,2917102,
2020-03-29,BA,c,1,2918001,
2020-03-29,BA,c,2,2918407,
2020-03-29,BA,c,11,2919207,
2020-03-29,BA,c,1,2925204,
2020-03-29,BA,c,10,2925303,
2020-03-29,BA,c,3,2925501,
2020-03-29,BA,c,103,2927408,
2020-03-29,BA,c,1,2928950,
2020-03-29,BA,c,1,2931350,
2020-03-29,BA,s,156,29,1.04888
2020-03-29,CE,c,7,2301000,
2020-03-29,CE,c,1,2303709,
2020-03-29,CE,c,338,2304400,
2020-03-29,CE,c,1,2304459,
2020-03-29,CE,c,0,,
2020-03-29,CE,c,1,2306256,
2020-03-29,CE,c,1,2307304,
2020-03-29,CE,c,1,2307650,
2020-03-29,CE,c,1,2307700,
2020-03-29,CE,c,1,2308104,
2020-03-29,CE,c,2,2311306,
2020-03-29,CE,c,5,2312908,
2020-03-29,CE,s,359,23,3.9312
2020-03-29,DF,c,270,5300108,
2020-03-29,DF,c,28,,
2020-03-29,DF,s,298,53,9.88304
2020-03-29,ES,c,1,3201209,
2020-03-29,ES,c,2,3201308,
2020-03-29,ES,c,1,3201407,
2020-03-29,ES,c,1,3202405,
2020-03-29,ES,c,1,,
2020-03-29,ES,c,1,3202801,
2020-03-29,ES,c,4,3203205,
2020-03-29,ES,c,1,3204609,
2020-03-29,ES,c,1,3204906,
2020-03-29,ES,c,1,3204955,
2020-03-29,ES,c,9,3205002,
2020-03-29,ES,c,28,3205200,
2020-03-29,ES,c,21,3205309,
2020-03-29,ES,s,72,32,1.79165
2020-03-29,GO,c,1,5200258,
2020-03-29,GO,c,4,5201108,
2020-03-29,GO,c,2,5201405,
2020-03-29,GO,c,1,5205109,
2020-03-29,GO,c,1,5208608,
2020-03-29,GO,c,33,5208707,
2020-03-29,GO,c,1,5209705,
2020-03-29,GO,c,0,,
2020-03-29,GO,c,2,5211909,
2020-03-29,GO,c,1,5212501,
2020-03-29,GO,c,7,5218805,
2020-03-29,GO,c,1,5220603,
2020-03-29,GO,c,2,5221858,
2020-03-29,GO,s,56,52,0.79791
2020-03-29,MA,c,21,2111300,
2020-03-29,MA,s,21,21,0.29681
2020-03-29,MG,c,143,3106200,
2020-03-29,MG,c,5,3106705,
2020-03-29,MG,c,1,3107109,
2020-03-29,MG,c,1,3107406,
2020-03-29,MG,c,1,3111200,
2020-03-29,MG,c,1,3111507,
2020-03-29,MG,c,1,3114204,
2020-03-29,MG,c,4,3118601,
2020-03-29,MG,c,1,3119401,
2020-03-29,MG,c,7,3122306,
2020-03-29,MG,c,1,3125101,
2020-03-29,MG,c,2,3127701,
2020-03-29,MG,c,1,3128907,
2020-03-29,MG,c,3,,
2020-03-29,MG,c,1,3131307,
2020-03-29,MG,c,11,3136702,
2020-03-29,MG,c,2,3137205,
2020-03-29,MG,c,2,3140001,
2020-03-29,MG,c,1,3143906,
2020-03-29,MG,c,19,3144805,
2020-03-29,MG,c,1,3148103,
2020-03-29,MG,c,2,3151800,
2020-03-29,MG,c,3,3156700,
2020-03-29,MG,c,1,3157807,
2020-03-29,MG,c,2,3162500,
2020-03-29,MG,c,1,3166808,
2020-03-29,MG,c,2,3167202,
2020-03-29,MG,c,1,3168705,
2020-03-29,MG,c,3,3170107,
2020-03-29,MG,c,7,3170206,
2020-03-29,MG,s,231,31,1.09123
2020-03-29,MS,c,2,5002001,
2020-03-29,MS,c,29,5002704,
2020-03-29,MS,c,2,5003702,
2020-03-29,MS,c,1,5006606,
2020-03-29,MS,c,1,5007406,
2020-03-29,MS,c,1,5007901,
2020-03-29,MS,s,36,50,1.29544
2020-03-29,PA,c,4,1500800,
2020-03-29,PA,c,12,1501402,
2020-03-29,PA,c,1,1502400,
2020-03-29,PA,c,1,1503606,
2020-03-29,PA,c,1,1504208,
2020-03-29,PA,c,1,1505536,
2020-03-29,PA,s,20,15,0.23248
2020-03-29,PB,c,2,2504009,
2020-03-29,PB,c,1,2502607,
2020-03-29,PB,c,10,2507507,
2020-03-29,PB,c,1,2516201,
2020-03-29,PB,s,14,25,0.34842
2020-03-29,PE,c,1,2601706,
2020-03-29,PE,c,1,2603454,
2020-03-29,PE,c,1,2604106,
2020-03-29,PE,c,1,2605459,
2020-03-29,PE,c,1,2606200,
2020-03-29,PE,c,5,,
2020-03-29,PE,c,6,2607901,
2020-03-29,PE,c,4,2609600,
2020-03-29,PE,c,2,2611101,
2020-03-29,PE,c,50,2611606,
2020-03-29,PE,c,1,2613701,
2020-03-29,PE,s,73,26,0.76383
2020-03-29,PR,c,2,4104204,
2020-03-29,PR,c,2,4104303,
2020-03-29,PR,c,8,4104808,
2020-03-29,PR,c,1,4104907,
2020-03-29,PR,c,7,4105508,
2020-03-29,PR,c,1,4105805,
2020-03-29,PR,c,1,4106209,
2020-03-29,PR,c,73,4106902,
2020-03-29,PR,c,1,4107603,
2020-03-29,PR,c,10,4108304,
2020-03-29,PR,c,2,4108809,
2020-03-29,PR,c,1,4109401,
2020-03-29,PR,c,5,,
2020-03-29,PR,c,1,4110805,
2020-03-29,PR,c,7,4113700,
2020-03-29,PR,c,1,4114609,
2020-03-29,PR,c,8,4115200,
2020-03-29,PR,c,1,4115309,
2020-03-29,PR,c,1,4115804,
2020-03-29,PR,c,2,4118402,
2020-03-29,PR,c,2,4118501,
2020-03-29,PR,c,1,4118808,
2020-03-29,PR,c,3,4119152,
2020-03-29,PR,c,3,4119905,
2020-03-29,PR,c,1,4120705,
2020-03-29,PR,c,1,4122305,
2020-03-29,PR,c,1,4125506,
2020-03-29,PR,c,1,4127106,
2020-03-29,PR,c,1,4127304,
2020-03-29,PR,c,2,4128104,
2020-03-29,PR,c,1,4128203,
2020-03-29,PR,s,152,41,1.32937
2020-03-29,RJ,c,1,3300407,
2020-03-29,RJ,c,2,3300456,
2020-03-29,RJ,c,1,3301009,
2020-03-29,RJ,c,5,3301702,
2020-03-29,RJ,c,1,3301850,
2020-03-29,RJ,c,0,,
2020-03-29,RJ,c,3,3301900,
2020-03-29,RJ,c,1,3302601,
2020-03-29,RJ,c,1,3302700,
2020-03-29,RJ,c,1,3302908,
2020-03-29,RJ,c,39,3303302,
2020-03-29,RJ,c,3,3303500,
2020-03-29,RJ,c,4,3303906,
2020-03-29,RJ,c,1,3304201,
2020-03-29,RJ,c,2,3304524,
2020-03-29,RJ,c,516,3304557,
2020-03-29,RJ,c,6,3304904,
2020-03-29,RJ,c,1,3305554,
2020-03-29,RJ,c,1,3306107,
2020-03-29,RJ,c,11,3306305,
2020-03-29,RJ,s,600,33,3.47525
2020-03-29,RO,c,1,1100122,
2020-03-29,RO,c,5,1100205,
2020-03-29,RO,s,6,11,0.3376
2020-03-29,RR,c,13,1400100,
2020-03-29,RR,c,3,1400159,
2020-03-29,RR,s,16,14,2.64131
2020-03-29,RS,c,2,4300604,
2020-03-29,RS,c,2,4300703,
2020-03-29,RS,c,9,4301602,
2020-03-29,RS,c,2,4302105,
2020-03-29,RS,c,1,4303004,
2020-03-29,RS,c,0,4303509,
2020-03-29,RS,c,2,4303905,
2020-03-29,RS,c,1,4304507,
2020-03-29,RS,c,7,4304606,
2020-03-29,RS,c,2,4304630,
2020-03-29,RS,c,1,4304804,
2020-03-29,RS,c,6,4305108,
2020-03-29,RS,c,1,4305173,
2020-03-29,RS,c,1,4305355,
2020-03-29,RS,c,1,4306205,
2020-03-29,RS,c,1,4306403,
2020-03-29,RS,c,1,4306601,
2020-03-29,RS,c,1,4306767,
2020-03-29,RS,c,3,4307005,
2020-03-29,RS,c,2,4307609,
2020-03-29,RS,c,1,4307807,
2020-03-29,RS,c,1,4307906,
2020-03-29,RS,c,1,4308607,
2020-03-29,RS,c,1,4309209,
2020-03-29,RS,c,3,4310801,
2020-03-29,RS,c,5,4311403,
2020-03-29,RS,c,1,4311809,
2020-03-29,RS,c,1,4313102,
2020-03-29,RS,c,1,4313409,
2020-03-29,RS,c,1,4313508,
2020-03-29,RS,c,1,4314001,
2020-03-29,RS,c,1,4314100,
2020-03-29,RS,c,2,4314407,
2020-03-29,RS,c,1,4314605,
2020-03-29,RS,c,135,4314902,
2020-03-29,RS,c,2,4315602,
2020-03-29,RS,c,1,4316006,
2020-03-29,RS,c,2,4316907,
2020-03-29,RS,c,4,4317103,
2020-03-29,RS,c,1,4317202,
2020-03-29,RS,c,1,4317400,
2020-03-29,RS,c,1,4317608,
2020-03-29,RS,c,3,4318705,
2020-03-29,RS,c,1,4319901,
2020-03-29,RS,c,3,4320404,
2020-03-29,RS,c,1,4321204,
2020-03-29,RS,c,7,4321501,
2020-03-29,RS,c,1,4323002,
2020-03-29,RS,s,230,43,2.02158
2020-03-29,SC,c,1,4201208,
2020-03-29,SC,c,1,4201950,
2020-03-29,SC,c,9,4202008,
2020-03-29,SC,c,12,4202404,
2020-03-29,SC,c,12,4202800,
2020-03-29,SC,c,2,4202909,
2020-03-29,SC,c,7,4203204,
2020-03-29,SC,c,1,4203709,
2020-03-29,SC,c,5,4204202,
2020-03-29,SC,c,13,4204608,
2020-03-29,SC,c,40,4205407,
2020-03-29,SC,c,2,4205902,
2020-03-29,SC,c,3,4206207,
2020-03-29,SC,c,1,4207007,
2020-03-29,SC,c,5,4207304,
2020-03-29,SC,c,8,,
2020-03-29,SC,c,1,4207502,
2020-03-29,SC,c,18,4208203,
2020-03-29,SC,c,1,4208302,
2020-03-29,SC,c,2,4208807,
2020-03-29,SC,c,2,4208906,
2020-03-29,SC,c,9,4209102,
2020-03-29,SC,c,1,4209300,
2020-03-29,SC,c,1,4209409,
2020-03-29,SC,c,3,4211306,
2020-03-29,SC,c,2,4212205,
2020-03-29,SC,c,1,4213203,
2020-03-29,SC,c,4,4213500,
2020-03-29,SC,c,2,4214300,
2020-03-29,SC,c,1,4216206,
2020-03-29,SC,c,10,4216602,
2020-03-29,SC,c,1,4216909,
2020-03-29,SC,c,1,4217006,
2020-03-29,SC,c,1,4217253,
2020-03-29,SC,c,2,4217600,
2020-03-29,SC,c,1,4218004,
2020-03-29,SC,c,1,4218103,
2020-03-29,SC,c,9,4218707,
2020-03-29,SC,c,1,4219002,
2020-03-29,SC,s,197,42,2.74956
2020-03-29,SP,s,1451,35,3.15991
2020-03-29,TO,c,1,1702109,
2020-03-29,TO,c,9,1721000,
2020-03-29,TO,s,10,17,0.63578
2020-03-28,AC,c,25,1200401,
2020-03-28,AC,s,25,12,2.83468
2020-03-28,AL,c,13,2704302,
2020-03-28,AL,c,1,2707503,
2020-03-28,AL,s,14,27,0.41949
2020-03-28,AM,c,1,1300706,
2020-03-28,AM,c,2,1302504,
2020-03-28,AM,c,105,1302603,
2020-03-28,AM,c,2,1303403,
2020-03-28,AM,c,1,1303700,
2020-03-28,AM,s,111,13,2.67819
2020-03-28,AP,c,4,1600303,
2020-03-28,AP,s,4,16,0.47296
2020-03-28,BA,c,1,2900702,
2020-03-28,BA,c,1,2903201,
2020-03-28,BA,c,1,2904605,
2020-03-28,BA,c,1,2905701,
2020-03-28,BA,c,1,2906204,
2020-03-28,BA,c,1,2908507,
2020-03-28,BA,c,1,2908606,
2020-03-28,BA,c,9,2910800,
2020-03-28,BA,c,2,2913606,
2020-03-28,BA,c,0,,
2020-03-28,BA,c,0,2913903,
2020-03-28,BA,c,2,2914802,
2020-03-28,BA,c,1,2915205,
2020-03-28,BA,c,1,2918001,
2020-03-28,BA,c,2,2918407,
2020-03-28,BA,c,7,2919207,
2020-03-28,BA,c,10,2925303,
2020-03-28,BA,c,3,2925501,
2020-03-28,BA,c,81,2927408,
2020-03-28,BA,c,1,2928950,
2020-03-28,BA,c,1,2931350,
2020-03-28,BA,s,127,29,0.85389
2020-03-28,CE,c,7,2301000,
2020-03-28,CE,c,1,2303709,
2020-03-28,CE,c,304,2304400,
2020-03-28,CE,c,1,2304459,
2020-03-28,CE,c,0,,
2020-03-28,CE,c,1,2307304,
2020-03-28,CE,c,1,2307700,
2020-03-28,CE,c,1,2308104,
2020-03-28,CE,c,2,2311306,
2020-03-28,CE,c,4,2312908,
2020-03-28,CE,s,322,23,3.52603
2020-03-28,DF,c,225,5300108,
2020-03-28,DF,c,35,,
2020-03-28,DF,s,260,53,8.62278
2020-03-28,ES,c,1,3201209,
2020-03-28,ES,c,1,3201308,
2020-03-28,ES,c,1,3201407,
2020-03-28,ES,c,1,3202405,
2020-03-28,ES,c,1,,
2020-03-28,ES,c,1,3202801,
2020-03-28,ES,c,4,3203205,
2020-03-28,ES,c,1,3204609,
2020-03-28,ES,c,1,3204955,
2020-03-28,ES,c,5,3205002,
2020-03-28,ES,c,24,3205200,
2020-03-28,ES,c,20,3205309,
2020-03-28,ES,s,61,32,1.51792
2020-03-28,GO,c,1,5200258,
2020-03-28,GO,c,4,5201108,
2020-03-28,GO,c,2,5201405,
2020-03-28,GO,c,1,5205109,
2020-03-28,GO,c,1,5208608,
2020-03-28,GO,c,33,5208707,
2020-03-28,GO,c,1,5209705,
2020-03-28,GO,c,0,,
2020-03-28,GO,c,2,5211909,
2020-03-28,GO,c,1,5212501,
2020-03-28,GO,c,7,5218805,
2020-03-28,GO,c,1,5220603,
2020-03-28,GO,c,2,5221858,
2020-03-28,GO,s,56,52,0.79791
2020-03-28,MA,c,15,2111300,
2020-03-28,MA,s,15,21,0.21201
2020-03-28,MG,c,129,3106200,
2020-03-28,MG,c,4,3106705,
2020-03-28,MG,c,1,3107109,
2020-03-28,MG,c,1,3107406,
2020-03-28,MG,c,1,3111200,
2020-03-28,MG,c,1,3111507,
2020-03-28,MG,c,1,3114204,
2020-03-28,MG,c,4,3118601,
2020-03-28,MG,c,1,3119401,
2020-03-28,MG,c,5,3122306,
2020-03-28,MG,c,1,3127701,
2020-03-28,MG,c,1,3128907,
2020-03-28,MG,c,3,,
2020-03-28,MG,c,1,3131307,
2020-03-28,MG,c,11,3136702,
2020-03-28,MG,c,2,3137205,
2020-03-28,MG,c,2,3140001,
2020-03-28,MG,c,16,3144805,
2020-03-28,MG,c,1,3148103,
2020-03-28,MG,c,1,3151800,
2020-03-28,MG,c,3,3156700,
2020-03-28,MG,c,2,3162500,
2020-03-28,MG,c,2,3167202,
2020-03-28,MG,c,1,3168705,
2020-03-28,MG,c,3,3170107,
2020-03-28,MG,c,7,3170206,
2020-03-28,MG,s,205,31,0.96841
2020-03-28,MS,c,1,5002001,
2020-03-28,MS,c,25,5002704,
2020-03-28,MS,c,2,5003702,
2020-03-28,MS,c,1,5006606,
2020-03-28,MS,c,1,5007406,
2020-03-28,MS,c,1,5007901,
2020-03-28,MS,s,31,50,1.11551
2020-03-28,PA,c,4,1500800,
2020-03-28,PA,c,10,1501402,
2020-03-28,PA,c,1,1502400,
2020-03-28,PA,c,1,1503606,
2020-03-28,PA,c,1,1504208,
2020-03-28,PA,c,1,1505536,
2020-03-28,PA,s,18,15,0.20923
2020-03-28,PB,c,2,2504009,
2020-03-28,PB,c,1,2502607,
2020-03-28,PB,c,10,2507507,
2020-03-28,PB,c,1,2516201,
2020-03-28,PB,s,14,25,0.34842
2020-03-28,PE,c,1,2601706,
2020-03-28,PE,c,1,2603454,
2020-03-28,PE,c,1,2604106,
2020-03-28,PE,c,1,2605459,
2020-03-28,PE,c,1,2606200,
2020-03-28,PE,c,5,,
2020-03-28,PE,c,5,2607901,
2020-03-28,PE,c,4,2609600,
2020-03-28,PE,c,2,2611101,
2020-03-28,PE,c,46,2611606,
2020-03-28,PE,c,1,2613701,
2020-03-28,PE,s,68,26,0.71152
2020-03-28,PI,c,1,2207702,
2020-03-28,PI,c,1,2210052,
2020-03-28,PI,c,9,2211001,
2020-03-28,PI,s,11,22,0.33606
2020-03-28,PR,c,2,4104204,
2020-03-28,PR,c,2,4104303,
2020-03-28,PR,c,7,4104808,
2020-03-28,PR,c,7,4105508,
2020-03-28,PR,c,1,4105805,
2020-03-28,PR,c,74,4106902,
2020-03-28,PR,c,1,4107603,
2020-03-28,PR,c,7,4108304,
2020-03-28,PR,c,2,4108809,
2020-03-28,PR,c,1,4109401,
2020-03-28,PR,c,4,,
2020-03-28,PR,c,1,4110805,
2020-03-28,PR,c,5,4113700,
2020-03-28,PR,c,7,4115200,
2020-03-28,PR,c,1,4115309,
2020-03-28,PR,c,2,4118402,
2020-03-28,PR,c,2,4118501,
2020-03-28,PR,c,3,4119152,
2020-03-28,PR,c,3,4119905,
2020-03-28,PR,c,1,4120705,
2020-03-28,PR,c,1,4122305,
2020-03-28,PR,c,1,4127106,
2020-03-28,PR,c,1,4128104,
2020-03-28,PR,c,1,4128203,
2020-03-28,PR,s,137,41,1.19819
2020-03-28,RJ,c,1,3300407,
2020-03-28,RJ,c,1,3300456,
2020-03-28,RJ,c,1,3301009,
2020-03-28,RJ,c,3,3301702,
2020-03-28,RJ,c,1,3301850,
2020-03-28,RJ,c,0,,
2020-03-28,RJ,c,2,3301900,
2020-03-28,RJ,c,1,3302601,
2020-03-28,RJ,c,1,3302908,
2020-03-28,RJ,c,37,3303302,
2020-03-28,RJ,c,1,3303500,
2020-03-28,RJ,c,3,3303906,
2020-03-28,RJ,c,1,3304201,
2020-03-28,RJ,c,489,3304557,
2020-03-28,RJ,c,4,3304904,
2020-03-28,RJ,c,1,3306107,
2020-03-28,RJ,c,11,3306305,
2020-03-28,RJ,s,558,33,3.23198
2020-03-28,RN,c,1,2400208,
2020-03-28,RN,c,1,2402006,
2020-03-28,RN,c,1,,
2020-03-28,RN,c,1,2407104,
2020-03-28,RN,c,1,2407807,
2020-03-28,RN,c,16,2408003,
2020-03-28,RN,c,34,2408102,
2020-03-28,RN,c,9,2403251,
2020-03-28,RN,c,1,2409100,
2020-03-28,RN,c,1,2412005,
2020-03-28,RN,c,1,2412203,
2020-03-28,RN,c,1,2411056,
2020-03-28,RN,s,68,24,1.93906
2020-03-28,RO,c,1,1100122,
2020-03-28,RO,c,5,1100205,
2020-03-28,RO,s,6,11,0.3376
2020-03-28,RR,c,13,1400100,
2020-03-28,RR,c,3,1400159,
2020-03-28,RR,s,16,14,2.64131
2020-03-28,RS,c,2,4300604,
2020-03-28,RS,c,2,4300703,
2020-03-28,RS,c,9,4301602,
2020-03-28,RS,c,2,4302105,
2020-03-28,RS,c,1,4303004,
2020-03-28,RS,c,0,4303509,
2020-03-28,RS,c,2,4303905,
2020-03-28,RS,c,1,4304507,
2020-03-28,RS,c,7,4304606,
2020-03-28,RS,c,2,4304630,
2020-03-28,RS,c,1,4304804,
2020-03-28,RS,c,6,4305108,
2020-03-28,RS,c,1,4305173,
2020-03-28,RS,c,1,4305355,
2020-03-28,RS,c,1,4306205,
2020-03-28,RS,c,1,4306403,
2020-03-28,RS,c,1,4306601,
2020-03-28,RS,c,1,4306767,
2020-03-28,RS,c,3,4307005,
2020-03-28,RS,c,2,4307609,
2020-03-28,RS,c,1,4307807,
2020-03-28,RS,c,1,4307906,
2020-03-28,RS,c,1,4308607,
2020-03-28,RS,c,1,4309209,
2020-03-28,RS,c,3,4310801,
2020-03-28,RS,c,5,4311403,
2020-03-28,RS,c,1,4311809,
2020-03-28,RS,c,1,4313102,
2020-03-28,RS,c,1,4313508,
2020-03-28,RS,c,1,4314001,
2020-03-28,RS,c,1,4314100,
2020-03-28,RS,c,2,4314407,
2020-03-28,RS,c,1,4314605,
2020-03-28,RS,c,107,4314902,
2020-03-28,RS,c,2,4315602,
2020-03-28,RS,c,1,4316006,
2020-03-28,RS,c,2,4316907,
2020-03-28,RS,c,4,4317103,
2020-03-28,RS,c,1,4317202,
2020-03-28,RS,c,1,4317400,
2020-03-28,RS,c,1,4317608,
2020-03-28,RS,c,3,4318705,
2020-03-28,RS,c,1,4319901,
2020-03-28,RS,c,3,4320404,
2020-03-28,RS,c,1,4321204,
2020-03-28,RS,c,6,4321501,
2020-03-28,RS,c,1,4323002,
2020-03-28,RS,s,200,43,1.7579
2020-03-28,SC,c,1,4201208,
2020-03-28,SC,c,1,4201950,
2020-03-28,SC,c,9,4202008,
2020-03-28,SC,c,12,4202404,
2020-03-28,SC,c,12,4202800,
2020-03-28,SC,c,2,4202909,
2020-03-28,SC,c,7,4203204,
2020-03-28,SC,c,1,4203709,
2020-03-28,SC,c,5,4204202,
2020-03-28,SC,c,13,4204608,
2020-03-28,SC,c,30,4205407,
2020-03-28,SC,c,2,4205902,
2020-03-28,SC,c,3,4206207,
2020-03-28,SC,c,1,4207007,
2020-03-28,SC,c,5,4207304,
2020-03-28,SC,c,8,,
2020-03-28,SC,c,18,4208203,
2020-03-28,SC,c,1,4208302,
2020-03-28,SC,c,2,4208807,
2020-03-28,SC,c,2,4208906,
2020-03-28,SC,c,9,4209102,
2020-03-28,SC,c,1,4209300,
2020-03-28,SC,c,1,4209409,
2020-03-28,SC,c,3,4211306,
2020-03-28,SC,c,2,4212205,
2020-03-28,SC,c,1,4213203,
2020-03-28,SC,c,4,4213500,
2020-03-28,SC,c,2,4214300,
2020-03-28,SC,c,1,4216206,
2020-03-28,SC,c,9,4216602,
2020-03-28,SC,c,1,4216909,
2020-03-28,SC,c,1,4217006,
2020-03-28,SC,c,1,4217253,
2020-03-28,SC,c,2,4217600,
2020-03-28,SC,c,1,4218004,
2020-03-28,SC,c,1,4218103,
2020-03-28,SC,c,8,4218707,
2020-03-28,SC,c,1,4219002,
2020-03-28,SC,s,184,42,2.56812
2020-03-28,SP,c,0,,
2020-03-28,SP,s,1406,35,3.06191
2020-03-28,TO,c,1,1702109,
2020-03-28,TO,c,8,1721000,
2020-03-28,TO,s,9,17,0.5722
2020-03-27,AC,c,25,1200401,
2020-03-27,AC,s,25,12,2.83468
2020-03-27,AL,c,11,2704302,
2020-03-27,AL,c,1,2707503,
2020-03-27,AL,s,12,27,0.35957
2020-03-27,AM,c,1,1300706,
2020-03-27,AM,c,2,1302504,
2020-03-27,AM,c,75,1302603,
2020-03-27,AM,c,2,1303403,
2020-03-27,AM,c,1,1303700,
2020-03-27,AM,s,81,13,1.95435
2020-03-27,AP,c,3,1600303,
2020-03-27,AP,s,3,16,0.35472
2020-03-27,BA,c,1,2900702,
2020-03-27,BA,c,1,2903201,
2020-03-27,BA,c,1,2904605,
2020-03-27,BA,c,1,2905701,
2020-03-27,BA,c,1,2906204,
2020-03-27,BA,c,1,2908507,
2020-03-27,BA,c,1,2908606,
2020-03-27,BA,c,9,2910800,
2020-03-27,BA,c,2,2913606,
2020-03-27,BA,c,0,,
2020-03-27,BA,c,1,2913903,
2020-03-27,BA,c,2,2914802,
2020-03-27,BA,c,1,2918001,
2020-03-27,BA,c,2,2918407,
2020-03-27,BA,c,7,2919207,
2020-03-27,BA,c,10,2925303,
2020-03-27,BA,c,2,2925501,
2020-03-27,BA,c,78,2927408,
2020-03-27,BA,c,1,2928950,
2020-03-27,BA,c,1,2931350,
2020-03-27,BA,s,123,29,0.827
2020-03-27,CE,c,6,2301000,
2020-03-27,CE,c,268,2304400,
2020-03-27,CE,c,1,2304459,
2020-03-27,CE,c,0,,
2020-03-27,CE,c,1,2307304,
2020-03-27,CE,c,1,2307700,
2020-03-27,CE,c,1,2308104,
2020-03-27,CE,c,4,2312908,
2020-03-27,CE,s,282,23,3.08802
2020-03-27,DF,c,211,5300108,
2020-03-27,DF,c,30,,
2020-03-27,DF,s,241,53,7.99266
2020-03-27,ES,c,1,3201209,
2020-03-27,ES,c,1,3201308,
2020-03-27,ES,c,1,3201407,
2020-03-27,ES,c,1,,
2020-03-27,ES,c,4,3203205,
2020-03-27,ES,c,1,3204609,
2020-03-27,ES,c,1,3204955,
2020-03-27,ES,c,5,3205002,
2020-03-27,ES,c,21,3205200,
2020-03-27,ES,c,18,3205309,
2020-03-27,ES,s,54,32,1.34373
2020-03-27,GO,c,3,5201108,
2020-03-27,GO,c,2,5201405,
2020-03-27,GO,c,1,5205109,
2020-03-27,GO,c,26,5208707,
2020-03-27,GO,c,1,5209705,
2020-03-27,GO,c,5,,
2020-03-27,GO,c,1,5211909,
2020-03-27,GO,c,1,5212501,
2020-03-27,GO,c,6,5218805,
2020-03-27,GO,c,1,5220603,
2020-03-27,GO,c,2,5221858,
2020-03-27,GO,s,49,52,0.69817
2020-03-27,MA,c,13,2111300,
2020-03-27,MA,s,13,21,0.18374
2020-03-27,MG,c,118,3106200,
2020-03-27,MG,c,4,3106705,
2020-03-27,MG,c,1,3107109,
2020-03-27,MG,c,1,3107406,
2020-03-27,MG,c,1,3111200,
2020-03-27,MG,c,1,3111507,
2020-03-27,MG,c,1,3114204,
2020-03-27,MG,c,3,3118601,
2020-03-27,MG,c,1,3119401,
2020-03-27,MG,c,5,3122306,
2020-03-27,MG,c,1,3127701,
2020-03-27,MG,c,1,3128907,
2020-03-27,MG,c,5,,
2020-03-27,MG,c,1,3131307,
2020-03-27,MG,c,11,3136702,
2020-03-27,MG,c,2,3137205,
2020-03-27,MG,c,2,3140001,
2020-03-27,MG,c,13,3144805,
2020-03-27,MG,c,1,3148103,
2020-03-27,MG,c,1,3151800,
2020-03-27,MG,c,1,3156700,
2020-03-27,MG,c,1,3162500,
2020-03-27,MG,c,2,3167202,
2020-03-27,MG,c,1,3168705,
2020-03-27,MG,c,3,3170107,
2020-03-27,MG,c,7,3170206,
2020-03-27,MG,s,189,31,0.89282
2020-03-27,MS,c,1,5002001,
2020-03-27,MS,c,24,5002704,
2020-03-27,MS,c,1,5006606,
2020-03-27,MS,c,1,5007406,
